#;Time;Function;Direction;Status;Data;Data (chars);Data length;Req. length;Port;Comments;
0;05/11/2024 17:47:30;IRP_MJ_WRITE;DOWN;;e0 05 00 01 62 00 68 ;"?..b.h";7;7;COM1;;
1;05/11/2024 17:47:30;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 01 62 00 68 ;"?..b.h";7;;COM1;;
2;05/11/2024 17:47:30;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
3;05/11/2024 17:47:30;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 01 62 03 00 6c ;"?..b..l";8;;COM1;;
4;05/11/2024 17:47:30;IRP_MJ_WRITE;DOWN;;e0 05 00 02 30 00 37 ;"?..0.7";7;7;COM1;;
5;05/11/2024 17:47:30;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 02 30 00 37 ;"?..0.7";7;;COM1;;
6;05/11/2024 17:47:30;IRP_MJ_READ;DOWN;;;"";;9;COM1;;
7;05/11/2024 17:47:30;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 07 00 02 30 00 01 94 ce ;"?..0..îŒ";9;;COM1;;
8;05/11/2024 17:47:30;IRP_MJ_WRITE;DOWN;;e0 05 00 03 32 00 3a ;"?..2.:";7;7;COM1;;
9;05/11/2024 17:47:30;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 03 32 00 3a ;"?..2.:";7;;COM1;;
10;05/11/2024 17:47:30;IRP_MJ_READ;DOWN;;;"";;17;COM1;;
11;05/11/2024 17:47:30;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 0f 00 03 32 00 09 38 33 37 2d 31 35 33 39 36 24 ;"?..2..837-15396$";17;;COM1;;
12;05/11/2024 17:47:30;IRP_MJ_WRITE;DOWN;;e0 05 00 04 60 00 69 ;"?..`.i";7;7;COM1;;
13;05/11/2024 17:47:30;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 04 60 00 69 ;"?..`.i";7;;COM1;;
14;05/11/2024 17:47:30;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
15;05/11/2024 17:47:30;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 04 60 00 00 6a ;"?..`..j";8;;COM1;;
16;05/11/2024 17:47:30;IRP_MJ_WRITE;DOWN;;e0 30 00 05 61 2b 3a 31 30 30 30 30 30 30 30 30 43 39 34 34 43 30 30 30 43 39 34 36 39 30 30 30 43 39 34 36 39 30 30 30 43 39 34 36 39 30 30 45 39 be ;"?..a+:100000000C944C000C9469000C9469000C946900E9?";50;50;COM1;;
17;05/11/2024 17:47:30;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 30 00 05 61 2b 3a 31 30 30 30 30 30 30 30 30 43 39 34 34 43 30 30 30 43 39 34 36 39 30 30 30 43 39 34 36 39 30 30 30 43 39 34 36 39 30 30 45 39 be ;"?..a+:100000000C944C000C9469000C9469000C946900E9?";50;;COM1;;
18;05/11/2024 17:47:30;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
19;05/11/2024 17:47:30;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 05 61 20 00 8c ;"?..a .?";8;;COM1;;
20;05/11/2024 17:47:30;IRP_MJ_WRITE;DOWN;;e0 05 00 06 62 00 6d ;"?..b.m";7;7;COM1;;
21;05/11/2024 17:47:30;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 06 62 00 6d ;"?..b.m";7;;COM1;;
22;05/11/2024 17:47:30;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
23;05/11/2024 17:47:30;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 06 62 03 00 71 ;"?..b..q";8;;COM1;;
24;05/11/2024 17:47:30;IRP_MJ_WRITE;DOWN;;e0 05 00 07 30 00 3c ;"?..0.<";7;7;COM1;;
25;05/11/2024 17:47:30;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 07 30 00 3c ;"?..0.<";7;;COM1;;
26;05/11/2024 17:47:30;IRP_MJ_READ;DOWN;;;"";;9;COM1;;
27;05/11/2024 17:47:30;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 07 00 07 30 00 01 94 d3 ;"?..0..î”";9;;COM1;;
28;05/11/2024 17:47:30;IRP_MJ_WRITE;DOWN;;e0 05 00 08 32 00 3f ;"?..2.?";7;7;COM1;;
29;05/11/2024 17:47:30;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 08 32 00 3f ;"?..2.?";7;;COM1;;
30;05/11/2024 17:47:30;IRP_MJ_READ;DOWN;;;"";;17;COM1;;
31;05/11/2024 17:47:30;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 0f 00 08 32 00 09 38 33 37 2d 31 35 33 39 36 29 ;"?..2..837-15396)";17;;COM1;;
32;05/11/2024 17:47:30;IRP_MJ_WRITE;DOWN;;e0 05 08 09 f5 00 0b ;"?..?..";7;7;COM1;;
33;05/11/2024 17:47:30;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 08 09 f5 00 0b ;"?..?..";7;;COM1;;
34;05/11/2024 17:47:30;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
35;05/11/2024 17:47:30;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 08 09 f5 00 00 0c ;"?..?...";8;;COM1;;
36;05/11/2024 17:47:30;IRP_MJ_WRITE;DOWN;;e0 05 08 0a f0 00 07 ;"?..?..";7;7;COM1;;
37;05/11/2024 17:47:30;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 08 0a f0 00 07 ;"?..?..";7;;COM1;;
38;05/11/2024 17:47:30;IRP_MJ_READ;DOWN;;;"";;20;COM1;;
39;05/11/2024 17:47:30;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 12 08 0a f0 00 0c 30 30 30 2d 30 30 30 30 30 ff 11 40 1d ;"?..?..000-00000ˇ.@.";20;;COM1;;
40;05/11/2024 17:47:30;IRP_MJ_WRITE;DOWN;;e0 0b 00 0b 54 06 57 43 43 46 76 32 3b ;"?..T.WCCFv2;";13;13;COM1;;
41;05/11/2024 17:47:30;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 0b 00 0b 54 06 57 43 43 46 76 32 3b ;"?..T.WCCFv2;";13;;COM1;;
42;05/11/2024 17:47:30;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
43;05/11/2024 17:47:30;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 0b 54 00 00 65 ;"?..T..e";8;;COM1;;
44;05/11/2024 17:47:30;IRP_MJ_WRITE;DOWN;;e0 0b 00 0c 50 06 60 90 d0 cf 06 32 f5 5a ;"?..P.`ê–?2ıZ";14;14;COM1;;
45;05/11/2024 17:47:30;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 0b 00 0c 50 06 60 90 d0 cf 06 32 f5 5a ;"?..P.`ê–?2ıZ";14;;COM1;;
46;05/11/2024 17:47:30;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
47;05/11/2024 17:47:30;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 0c 50 00 00 62 ;"?..P..b";8;;COM1;;
48;05/11/2024 17:48:18;IRP_MJ_WRITE;DOWN;;e0 08 08 0d 81 03 ff ff ff 9e ;"?..?ˇˇˇ?";10;10;COM1;;
49;05/11/2024 17:48:18;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 08 08 0d 81 03 ff ff ff 9e ;"?..?ˇˇˇ?";10;;COM1;;
50;05/11/2024 17:48:18;IRP_MJ_WRITE;DOWN;;e0 05 00 0e 62 00 75 ;"?..b.u";7;7;COM1;;
51;05/11/2024 17:48:18;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 0e 62 00 75 ;"?..b.u";7;;COM1;;
52;05/11/2024 17:48:18;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
53;05/11/2024 17:48:18;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 0e 62 03 00 79 ;"?..b..y";8;;COM1;;
54;05/11/2024 17:48:18;IRP_MJ_WRITE;DOWN;;e0 05 00 0f 30 00 44 ;"?..0.D";7;7;COM1;;
55;05/11/2024 17:48:18;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 0f 30 00 44 ;"?..0.D";7;;COM1;;
56;05/11/2024 17:48:18;IRP_MJ_READ;DOWN;;;"";;9;COM1;;
57;05/11/2024 17:48:18;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 07 00 0f 30 00 01 94 db ;"?..0..î€";9;;COM1;;
58;05/11/2024 17:48:18;IRP_MJ_WRITE;DOWN;;e0 05 00 10 32 00 47 ;"?..2.G";7;7;COM1;;
59;05/11/2024 17:48:18;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 10 32 00 47 ;"?..2.G";7;;COM1;;
60;05/11/2024 17:48:18;IRP_MJ_READ;DOWN;;;"";;17;COM1;;
61;05/11/2024 17:48:18;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 0f 00 10 32 00 09 38 33 37 2d 31 35 33 39 36 31 ;"?..2..837-153961";17;;COM1;;
62;05/11/2024 17:48:18;IRP_MJ_WRITE;DOWN;;e0 05 08 11 f5 00 13 ;"?..?..";7;7;COM1;;
63;05/11/2024 17:48:18;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 08 11 f5 00 13 ;"?..?..";7;;COM1;;
64;05/11/2024 17:48:18;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
65;05/11/2024 17:48:18;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 08 11 f5 00 00 14 ;"?..?...";8;;COM1;;
66;05/11/2024 17:48:18;IRP_MJ_WRITE;DOWN;;e0 05 08 12 f0 00 0f ;"?..?..";7;7;COM1;;
67;05/11/2024 17:48:18;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 08 12 f0 00 0f ;"?..?..";7;;COM1;;
68;05/11/2024 17:48:18;IRP_MJ_READ;DOWN;;;"";;20;COM1;;
69;05/11/2024 17:48:18;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 12 08 12 f0 00 0c 30 30 30 2d 30 30 30 30 30 ff 11 40 25 ;"?..?..000-00000ˇ.@%";20;;COM1;;
70;05/11/2024 17:48:18;IRP_MJ_WRITE;DOWN;;e0 0b 00 13 54 06 57 43 43 46 76 32 43 ;"?..T.WCCFv2C";13;13;COM1;;
71;05/11/2024 17:48:18;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 0b 00 13 54 06 57 43 43 46 76 32 43 ;"?..T.WCCFv2C";13;;COM1;;
72;05/11/2024 17:48:18;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
73;05/11/2024 17:48:18;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 13 54 00 00 6d ;"?..T..m";8;;COM1;;
74;05/11/2024 17:48:18;IRP_MJ_WRITE;DOWN;;e0 0b 00 14 50 06 60 90 d0 cf 06 32 f5 62 ;"?..P.`ê–?2ıb";14;14;COM1;;
75;05/11/2024 17:48:18;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 0b 00 14 50 06 60 90 d0 cf 06 32 f5 62 ;"?..P.`ê–?2ıb";14;;COM1;;
76;05/11/2024 17:48:18;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
77;05/11/2024 17:48:18;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 14 50 00 00 6a ;"?..P..j";8;;COM1;;
78;05/11/2024 17:48:18;IRP_MJ_WRITE;DOWN;;e0 08 08 15 81 03 ff ff ff a6 ;"?..?ˇˇˇ?";10;10;COM1;;
79;05/11/2024 17:48:18;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 08 08 15 81 03 ff ff ff a6 ;"?..?ˇˇˇ?";10;;COM1;;
80;05/11/2024 17:48:18;IRP_MJ_WRITE;DOWN;;e0 05 00 16 62 00 7d ;"?..b.}";7;7;COM1;;
81;05/11/2024 17:48:18;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 16 62 00 7d ;"?..b.}";7;;COM1;;
82;05/11/2024 17:48:18;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
83;05/11/2024 17:48:18;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 16 62 03 00 81 ;"?..b..?";8;;COM1;;
84;05/11/2024 17:48:18;IRP_MJ_WRITE;DOWN;;e0 05 00 17 30 00 4c ;"?..0.L";7;7;COM1;;
85;05/11/2024 17:48:18;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 17 30 00 4c ;"?..0.L";7;;COM1;;
86;05/11/2024 17:48:18;IRP_MJ_READ;DOWN;;;"";;9;COM1;;
87;05/11/2024 17:48:18;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 07 00 17 30 00 01 94 e3 ;"?..0..î„";9;;COM1;;
88;05/11/2024 17:48:18;IRP_MJ_WRITE;DOWN;;e0 05 00 18 32 00 4f ;"?..2.O";7;7;COM1;;
89;05/11/2024 17:48:18;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 18 32 00 4f ;"?..2.O";7;;COM1;;
90;05/11/2024 17:48:18;IRP_MJ_READ;DOWN;;;"";;17;COM1;;
91;05/11/2024 17:48:18;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 0f 00 18 32 00 09 38 33 37 2d 31 35 33 39 36 39 ;"?..2..837-153969";17;;COM1;;
92;05/11/2024 17:48:18;IRP_MJ_WRITE;DOWN;;e0 05 08 19 f5 00 1b ;"?..?..";7;7;COM1;;
93;05/11/2024 17:48:18;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 08 19 f5 00 1b ;"?..?..";7;;COM1;;
94;05/11/2024 17:48:18;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
95;05/11/2024 17:48:18;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 08 19 f5 00 00 1c ;"?..?...";8;;COM1;;
96;05/11/2024 17:48:18;IRP_MJ_WRITE;DOWN;;e0 05 08 1a f0 00 17 ;"?..?..";7;7;COM1;;
97;05/11/2024 17:48:18;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 08 1a f0 00 17 ;"?..?..";7;;COM1;;
98;05/11/2024 17:48:18;IRP_MJ_READ;DOWN;;;"";;20;COM1;;
99;05/11/2024 17:48:18;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 12 08 1a f0 00 0c 30 30 30 2d 30 30 30 30 30 ff 11 40 2d ;"?..?..000-00000ˇ.@-";20;;COM1;;
100;05/11/2024 17:48:18;IRP_MJ_WRITE;DOWN;;e0 0b 00 1b 54 06 57 43 43 46 76 32 4b ;"?..T.WCCFv2K";13;13;COM1;;
101;05/11/2024 17:48:18;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 0b 00 1b 54 06 57 43 43 46 76 32 4b ;"?..T.WCCFv2K";13;;COM1;;
102;05/11/2024 17:48:18;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
103;05/11/2024 17:48:18;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 1b 54 00 00 75 ;"?..T..u";8;;COM1;;
104;05/11/2024 17:48:18;IRP_MJ_WRITE;DOWN;;e0 0b 00 1c 50 06 60 90 d0 cf 06 32 f5 6a ;"?..P.`ê–?2ıj";14;14;COM1;;
105;05/11/2024 17:48:18;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 0b 00 1c 50 06 60 90 d0 cf 06 32 f5 6a ;"?..P.`ê–?2ıj";14;;COM1;;
106;05/11/2024 17:48:18;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
107;05/11/2024 17:48:18;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 1c 50 00 00 72 ;"?..P..r";8;;COM1;;
108;05/11/2024 17:48:18;IRP_MJ_WRITE;DOWN;;e0 06 00 1d 40 01 03 67 ;"?..@..g";8;8;COM1;;
109;05/11/2024 17:48:18;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 06 00 1d 40 01 03 67 ;"?..@..g";8;;COM1;;
110;05/11/2024 17:48:18;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
111;05/11/2024 17:48:18;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 1d 40 00 00 63 ;"?..@..c";8;;COM1;;
112;05/11/2024 17:48:19;IRP_MJ_WRITE;DOWN;;e0 05 00 1e 42 00 65 ;"?..B.e";7;7;COM1;;
113;05/11/2024 17:48:19;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 1e 42 00 65 ;"?..B.e";7;;COM1;;
114;05/11/2024 17:48:19;IRP_MJ_READ;DOWN;;;"";;9;COM1;;
115;05/11/2024 17:48:19;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 07 00 1e 42 00 01 00 68 ;"?..B...h";9;;COM1;;
116;05/11/2024 17:48:19;IRP_MJ_WRITE;DOWN;;e0 05 00 1f 41 00 65 ;"?..A.e";7;7;COM1;;
117;05/11/2024 17:48:19;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 1f 41 00 65 ;"?..A.e";7;;COM1;;
118;05/11/2024 17:48:19;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
119;05/11/2024 17:48:19;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 1f 41 00 00 66 ;"?..A..f";8;;COM1;;
120;05/11/2024 17:48:19;IRP_MJ_WRITE;DOWN;;e0 06 00 20 40 01 03 6a ;"?. @..j";8;8;COM1;;
121;05/11/2024 17:48:19;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 06 00 20 40 01 03 6a ;"?. @..j";8;;COM1;;
122;05/11/2024 17:48:19;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
123;05/11/2024 17:48:19;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 20 40 00 00 66 ;"?. @..f";8;;COM1;;
124;05/11/2024 17:48:19;IRP_MJ_WRITE;DOWN;;e0 05 00 21 42 00 68 ;"?.!B.h";7;7;COM1;;
125;05/11/2024 17:48:19;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 21 42 00 68 ;"?.!B.h";7;;COM1;;
126;05/11/2024 17:48:19;IRP_MJ_READ;DOWN;;;"";;9;COM1;;
127;05/11/2024 17:48:19;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 07 00 21 42 00 01 00 6b ;"?.!B...k";9;;COM1;;
128;05/11/2024 17:48:19;IRP_MJ_WRITE;DOWN;;e0 05 00 22 41 00 68 ;"?.""A.h";7;7;COM1;;
129;05/11/2024 17:48:19;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 22 41 00 68 ;"?.""A.h";7;;COM1;;
130;05/11/2024 17:48:20;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
131;05/11/2024 17:48:20;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 22 41 00 00 69 ;"?.""A..i";8;;COM1;;
132;05/11/2024 17:48:20;IRP_MJ_WRITE;DOWN;;e0 06 00 23 40 01 03 6d ;"?.#@..m";8;8;COM1;;
133;05/11/2024 17:48:20;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 06 00 23 40 01 03 6d ;"?.#@..m";8;;COM1;;
134;05/11/2024 17:48:20;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
135;05/11/2024 17:48:20;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 23 40 00 00 69 ;"?.#@..i";8;;COM1;;
136;05/11/2024 17:48:20;IRP_MJ_WRITE;DOWN;;e0 05 00 24 42 00 6b ;"?.$B.k";7;7;COM1;;
137;05/11/2024 17:48:20;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 24 42 00 6b ;"?.$B.k";7;;COM1;;
138;05/11/2024 17:48:20;IRP_MJ_READ;DOWN;;;"";;9;COM1;;
139;05/11/2024 17:48:20;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 07 00 24 42 00 01 00 6e ;"?.$B...n";9;;COM1;;
140;05/11/2024 17:48:20;IRP_MJ_WRITE;DOWN;;e0 05 00 25 41 00 6b ;"?.%A.k";7;7;COM1;;
141;05/11/2024 17:48:20;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 25 41 00 6b ;"?.%A.k";7;;COM1;;
142;05/11/2024 17:48:20;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
143;05/11/2024 17:48:20;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 25 41 00 00 6c ;"?.%A..l";8;;COM1;;
144;05/11/2024 17:48:20;IRP_MJ_WRITE;DOWN;;e0 06 00 26 40 01 03 70 ;"?.&@..p";8;8;COM1;;
145;05/11/2024 17:48:20;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 06 00 26 40 01 03 70 ;"?.&@..p";8;;COM1;;
146;05/11/2024 17:48:20;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
147;05/11/2024 17:48:20;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 26 40 00 00 6c ;"?.&@..l";8;;COM1;;
148;05/11/2024 17:48:21;IRP_MJ_WRITE;DOWN;;e0 05 00 27 42 00 6e ;"?.'B.n";7;7;COM1;;
149;05/11/2024 17:48:21;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 27 42 00 6e ;"?.'B.n";7;;COM1;;
150;05/11/2024 17:48:21;IRP_MJ_READ;DOWN;;;"";;9;COM1;;
151;05/11/2024 17:48:21;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 07 00 27 42 00 01 00 71 ;"?.'B...q";9;;COM1;;
152;05/11/2024 17:48:21;IRP_MJ_WRITE;DOWN;;e0 05 00 28 41 00 6e ;"?.(A.n";7;7;COM1;;
