#;Time;Function;Direction;Status;Data;Data (chars);Data length;Req. length;Port;Comments;
615;05/11/2024 17:48:40;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 07 00 a4 42 00 01 00 ee ;"?.§B...?";9;;COM1;;
616;05/11/2024 17:48:40;IRP_MJ_WRITE;DOWN;;e0 05 00 a5 41 00 eb ;"?.•A.?";7;7;COM1;;
617;05/11/2024 17:48:40;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 a5 41 00 eb ;"?.•A.?";7;;COM1;;
618;05/11/2024 17:48:40;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
619;05/11/2024 17:48:40;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 a5 41 00 00 ec ;"?.•A..?";8;;COM1;;
620;05/11/2024 17:48:40;IRP_MJ_WRITE;DOWN;;e0 08 08 a7 81 03 00 00 00 3b ;"?.ßÅ....;";10;10;COM1;;
621;05/11/2024 17:48:40;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 08 08 a7 81 03 00 00 00 3b ;"?.ßÅ....;";10;;COM1;;
622;05/11/2024 17:48:41;IRP_MJ_WRITE;DOWN;;e0 05 00 a8 62 00 0f ;"?.®b..";7;7;COM1;;
623;05/11/2024 17:48:41;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 a8 62 00 0f ;"?.®b..";7;;COM1;;
624;05/11/2024 17:48:41;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
625;05/11/2024 17:48:41;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 a8 62 03 00 13 ;"?.®b...";8;;COM1;;
626;05/11/2024 17:48:41;IRP_MJ_WRITE;DOWN;;e0 05 00 a9 30 00 de ;"?.?.?";7;7;COM1;;
627;05/11/2024 17:48:41;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 a9 30 00 de ;"?.?.?";7;;COM1;;
628;05/11/2024 17:48:41;IRP_MJ_READ;DOWN;;;"";;9;COM1;;
629;05/11/2024 17:48:41;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 07 00 a9 30 00 01 94 75 ;"?.?..îu";9;;COM1;;
630;05/11/2024 17:48:41;IRP_MJ_WRITE;DOWN;;e0 05 00 aa 32 00 e1 ;"?.?.?";7;7;COM1;;
631;05/11/2024 17:48:41;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 aa 32 00 e1 ;"?.?.?";7;;COM1;;
632;05/11/2024 17:48:41;IRP_MJ_READ;DOWN;;;"";;17;COM1;;
633;05/11/2024 17:48:41;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 0f 00 aa 32 00 09 38 33 37 2d 31 35 33 39 36 cb ;"?.?..837-15396?";17;;COM1;;
634;05/11/2024 17:48:41;IRP_MJ_WRITE;DOWN;;e0 05 08 ab f5 00 ad ;"?.´ı.?";7;7;COM1;;
635;05/11/2024 17:48:41;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 08 ab f5 00 ad ;"?.´ı.?";7;;COM1;;
636;05/11/2024 17:48:41;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
637;05/11/2024 17:48:41;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 08 ab f5 00 00 ae ;"?.´ı..?";8;;COM1;;
638;05/11/2024 17:48:41;IRP_MJ_WRITE;DOWN;;e0 05 08 ac f0 00 a9 ;"?.¨.?";7;7;COM1;;
639;05/11/2024 17:48:41;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 08 ac f0 00 a9 ;"?.¨.?";7;;COM1;;
640;05/11/2024 17:48:41;IRP_MJ_READ;DOWN;;;"";;20;COM1;;
641;05/11/2024 17:48:41;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 12 08 ac f0 00 0c 30 30 30 2d 30 30 30 30 30 ff 11 40 bf ;"?.¨..000-00000ˇ.@?";20;;COM1;;
642;05/11/2024 17:48:41;IRP_MJ_WRITE;DOWN;;e0 0b 00 ad 54 06 57 43 43 46 76 32 dd ;"?.≠T.WCCFv2?";13;13;COM1;;
643;05/11/2024 17:48:41;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 0b 00 ad 54 06 57 43 43 46 76 32 dd ;"?.≠T.WCCFv2?";13;;COM1;;
644;05/11/2024 17:48:41;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
645;05/11/2024 17:48:41;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 ad 54 00 00 07 ;"?.≠T...";8;;COM1;;
646;05/11/2024 17:48:41;IRP_MJ_WRITE;DOWN;;e0 0b 00 ae 50 06 60 90 d0 cf 06 32 f5 fc ;"?.ÆP.`ê–?2ı¸";14;14;COM1;;
647;05/11/2024 17:48:41;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 0b 00 ae 50 06 60 90 d0 cf 06 32 f5 fc ;"?.ÆP.`ê–?2ı¸";14;;COM1;;
648;05/11/2024 17:48:41;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
649;05/11/2024 17:48:41;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 ae 50 00 00 04 ;"?.ÆP...";8;;COM1;;
650;05/11/2024 17:48:43;IRP_MJ_WRITE;DOWN;;e0 08 08 af 81 03 00 00 00 43 ;"?.ØÅ....C";10;10;COM1;;
651;05/11/2024 17:48:43;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 08 08 af 81 03 00 00 00 43 ;"?.ØÅ....C";10;;COM1;;
652;05/11/2024 17:48:44;IRP_MJ_WRITE;DOWN;;e0 08 08 b0 81 03 ff 00 00 43 ;"?.∞Å.ˇ..C";10;10;COM1;;
653;05/11/2024 17:48:44;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 08 08 b0 81 03 ff 00 00 43 ;"?.∞Å.ˇ..C";10;;COM1;;
654;05/11/2024 17:48:45;IRP_MJ_WRITE;DOWN;;e0 08 08 b1 81 03 00 ff 00 44 ;"?.±Å..ˇ.D";10;10;COM1;;
655;05/11/2024 17:48:45;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 08 08 b1 81 03 00 ff 00 44 ;"?.±Å..ˇ.D";10;;COM1;;
656;05/11/2024 17:48:45;IRP_MJ_WRITE;DOWN;;e0 08 08 b2 81 03 00 00 ff 45 ;"?.≤Å...ˇE";10;10;COM1;;
657;05/11/2024 17:48:45;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 08 08 b2 81 03 00 00 ff 45 ;"?.≤Å...ˇE";10;;COM1;;
658;05/11/2024 17:48:45;IRP_MJ_WRITE;DOWN;;e0 08 08 b3 81 03 ff ff ff 44 ;"?.≥Å.ˇˇˇD";10;10;COM1;;
659;05/11/2024 17:48:45;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 08 08 b3 81 03 ff ff ff 44 ;"?.≥Å.ˇˇˇD";10;;COM1;;
660;05/11/2024 17:48:45;IRP_MJ_WRITE;DOWN;;e0 08 08 b4 81 03 00 00 00 48 ;"?.¥Å....H";10;10;COM1;;
661;05/11/2024 17:48:45;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 08 08 b4 81 03 00 00 00 48 ;"?.¥Å....H";10;;COM1;;
662;05/11/2024 17:48:46;IRP_MJ_WRITE;DOWN;;e0 08 08 b5 81 03 ff 00 00 48 ;"?.µÅ.ˇ..H";10;10;COM1;;
663;05/11/2024 17:48:46;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 08 08 b5 81 03 ff 00 00 48 ;"?.µÅ.ˇ..H";10;;COM1;;
664;05/11/2024 17:48:48;IRP_MJ_WRITE;DOWN;;e0 08 08 b6 81 03 ff ff ff 47 ;"?.∂Å.ˇˇˇG";10;10;COM1;;
665;05/11/2024 17:48:48;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 08 08 b6 81 03 ff ff ff 47 ;"?.∂Å.ˇˇˇG";10;;COM1;;
666;05/11/2024 17:48:48;IRP_MJ_WRITE;DOWN;;e0 05 00 b7 62 00 1e ;"?.∑b..";7;7;COM1;;
667;05/11/2024 17:48:48;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 b7 62 00 1e ;"?.∑b..";7;;COM1;;
668;05/11/2024 17:48:48;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
669;05/11/2024 17:48:48;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 b7 62 03 00 22 ;"?.∑b..""";8;;COM1;;
670;05/11/2024 17:48:48;IRP_MJ_WRITE;DOWN;;e0 05 00 b8 30 00 ed ;"?.?.?";7;7;COM1;;
671;05/11/2024 17:48:48;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 b8 30 00 ed ;"?.?.?";7;;COM1;;
672;05/11/2024 17:48:48;IRP_MJ_READ;DOWN;;;"";;9;COM1;;
673;05/11/2024 17:48:48;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 07 00 b8 30 00 01 94 84 ;"?.?..îÑ";9;;COM1;;
674;05/11/2024 17:48:48;IRP_MJ_WRITE;DOWN;;e0 05 00 b9 32 00 f0 ;"?.?.?";7;7;COM1;;
675;05/11/2024 17:48:48;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 b9 32 00 f0 ;"?.?.?";7;;COM1;;
676;05/11/2024 17:48:48;IRP_MJ_READ;DOWN;;;"";;17;COM1;;
677;05/11/2024 17:48:48;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 0f 00 b9 32 00 09 38 33 37 2d 31 35 33 39 36 da ;"?.?..837-15396?";17;;COM1;;
678;05/11/2024 17:48:48;IRP_MJ_WRITE;DOWN;;e0 05 08 ba f5 00 bc ;"?.∫ı.?";7;7;COM1;;
679;05/11/2024 17:48:48;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 08 ba f5 00 bc ;"?.∫ı.?";7;;COM1;;
680;05/11/2024 17:48:48;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
681;05/11/2024 17:48:48;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 08 ba f5 00 00 bd ;"?.∫ı..?";8;;COM1;;
682;05/11/2024 17:48:48;IRP_MJ_WRITE;DOWN;;e0 05 08 bb f0 00 b8 ;"?.ª.?";7;7;COM1;;
683;05/11/2024 17:48:48;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 08 bb f0 00 b8 ;"?.ª.?";7;;COM1;;
684;05/11/2024 17:48:48;IRP_MJ_READ;DOWN;;;"";;20;COM1;;
685;05/11/2024 17:48:48;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 12 08 bb f0 00 0c 30 30 30 2d 30 30 30 30 30 ff 11 40 ce ;"?.ª..000-00000ˇ.@?";20;;COM1;;
686;05/11/2024 17:48:48;IRP_MJ_WRITE;DOWN;;e0 0b 00 bc 54 06 57 43 43 46 76 32 ec ;"?.ºT.WCCFv2?";13;13;COM1;;
687;05/11/2024 17:48:48;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 0b 00 bc 54 06 57 43 43 46 76 32 ec ;"?.ºT.WCCFv2?";13;;COM1;;
688;05/11/2024 17:48:48;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
689;05/11/2024 17:48:48;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 bc 54 00 00 16 ;"?.ºT...";8;;COM1;;
690;05/11/2024 17:48:48;IRP_MJ_WRITE;DOWN;;e0 0b 00 bd 50 06 60 90 d0 cf 06 32 f5 0b ;"?.ΩP.`ê–?2?";14;14;COM1;;
691;05/11/2024 17:48:48;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 0b 00 bd 50 06 60 90 d0 cf 06 32 f5 0b ;"?.ΩP.`ê–?2?";14;;COM1;;
692;05/11/2024 17:48:48;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
693;05/11/2024 17:48:48;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 bd 50 00 00 13 ;"?.ΩP...";8;;COM1;;
694;05/11/2024 17:48:48;IRP_MJ_WRITE;DOWN;;e0 08 08 be 81 03 ff ff ff 4f ;"?.æÅ.ˇˇˇO";10;10;COM1;;
695;05/11/2024 17:48:48;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 08 08 be 81 03 ff ff ff 4f ;"?.æÅ.ˇˇˇO";10;;COM1;;
696;05/11/2024 17:48:48;IRP_MJ_WRITE;DOWN;;e0 05 00 bf 62 00 26 ;"?.øb.&";7;7;COM1;;
697;05/11/2024 17:48:48;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 bf 62 00 26 ;"?.øb.&";7;;COM1;;
698;05/11/2024 17:48:48;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
699;05/11/2024 17:48:48;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 bf 62 03 00 2a ;"?.øb..*";8;;COM1;;
700;05/11/2024 17:48:48;IRP_MJ_WRITE;DOWN;;e0 05 00 c0 30 00 f5 ;"?.?.?";7;7;COM1;;
701;05/11/2024 17:48:48;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 c0 30 00 f5 ;"?.?.?";7;;COM1;;
702;05/11/2024 17:48:48;IRP_MJ_READ;DOWN;;;"";;9;COM1;;
703;05/11/2024 17:48:48;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 07 00 c0 30 00 01 94 8c ;"?.?..îå";9;;COM1;;
704;05/11/2024 17:48:48;IRP_MJ_WRITE;DOWN;;e0 05 00 c1 32 00 f8 ;"?.?.?";7;7;COM1;;
705;05/11/2024 17:48:48;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 c1 32 00 f8 ;"?.?.?";7;;COM1;;
706;05/11/2024 17:48:48;IRP_MJ_READ;DOWN;;;"";;17;COM1;;
707;05/11/2024 17:48:48;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 0f 00 c1 32 00 09 38 33 37 2d 31 35 33 39 36 e2 ;"?.?..837-15396?";17;;COM1;;
708;05/11/2024 17:48:48;IRP_MJ_WRITE;DOWN;;e0 05 08 c2 f5 00 c4 ;"?.¬ı.?";7;7;COM1;;
709;05/11/2024 17:48:48;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 08 c2 f5 00 c4 ;"?.¬ı.?";7;;COM1;;
710;05/11/2024 17:48:48;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
711;05/11/2024 17:48:48;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 08 c2 f5 00 00 c5 ;"?.¬ı..?";8;;COM1;;
712;05/11/2024 17:48:48;IRP_MJ_WRITE;DOWN;;e0 05 08 c3 f0 00 c0 ;"?.√.?";7;7;COM1;;
713;05/11/2024 17:48:48;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 08 c3 f0 00 c0 ;"?.√.?";7;;COM1;;
714;05/11/2024 17:48:48;IRP_MJ_READ;DOWN;;;"";;20;COM1;;
715;05/11/2024 17:48:48;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 12 08 c3 f0 00 0c 30 30 30 2d 30 30 30 30 30 ff 11 40 d6 ;"?.√..000-00000ˇ.@?";20;;COM1;;
716;05/11/2024 17:48:48;IRP_MJ_WRITE;DOWN;;e0 0b 00 c4 54 06 57 43 43 46 76 32 f4 ;"?.ƒT.WCCFv2?";13;13;COM1;;
717;05/11/2024 17:48:48;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 0b 00 c4 54 06 57 43 43 46 76 32 f4 ;"?.ƒT.WCCFv2?";13;;COM1;;
718;05/11/2024 17:48:48;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
719;05/11/2024 17:48:48;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 c4 54 00 00 1e ;"?.ƒT...";8;;COM1;;
720;05/11/2024 17:48:48;IRP_MJ_WRITE;DOWN;;e0 0b 00 c5 50 06 60 90 d0 cf 06 32 f5 13 ;"?.≈P.`ê–?2?";14;14;COM1;;
721;05/11/2024 17:48:48;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 0b 00 c5 50 06 60 90 d0 cf 06 32 f5 13 ;"?.≈P.`ê–?2?";14;;COM1;;
722;05/11/2024 17:48:48;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
723;05/11/2024 17:48:48;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 c5 50 00 00 1b ;"?.≈P...";8;;COM1;;
724;05/11/2024 17:48:48;IRP_MJ_WRITE;DOWN;;e0 06 00 c6 40 01 03 10 ;"?.∆@...";8;8;COM1;;
725;05/11/2024 17:48:48;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 06 00 c6 40 01 03 10 ;"?.∆@...";8;;COM1;;
726;05/11/2024 17:48:48;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
727;05/11/2024 17:48:48;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 c6 40 00 00 0c ;"?.∆@...";8;;COM1;;
728;05/11/2024 17:48:49;IRP_MJ_WRITE;DOWN;;e0 05 00 c7 42 00 0e ;"?.«B..";7;7;COM1;;
729;05/11/2024 17:48:49;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 c7 42 00 0e ;"?.«B..";7;;COM1;;
730;05/11/2024 17:48:49;IRP_MJ_READ;DOWN;;;"";;15;COM1;;
731;05/11/2024 17:48:49;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 0d 00 c7 42 00 07 01 10 04 33 63 28 15 05 ;"?.«B.....3c(..";15;;COM1;;
732;05/11/2024 17:48:49;IRP_MJ_WRITE;DOWN;;e0 09 00 c8 43 04 33 63 28 15 eb ;"?.»C.3c(.?";11;11;COM1;;
733;05/11/2024 17:48:49;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 09 00 c8 43 04 33 63 28 15 eb ;"?.»C.3c(.?";11;;COM1;;
734;05/11/2024 17:48:49;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
735;05/11/2024 17:48:49;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 c8 43 00 00 11 ;"?.»C...";8;;COM1;;
736;05/11/2024 17:48:49;IRP_MJ_WRITE;DOWN;;e0 0a 00 c9 55 05 33 63 28 15 03 03 ;"?.…U.3c(...";12;12;COM1;;
737;05/11/2024 17:48:49;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 0a 00 c9 55 05 33 63 28 15 03 03 ;"?.…U.3c(...";12;;COM1;;
738;05/11/2024 17:48:49;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
739;05/11/2024 17:48:49;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 c9 55 00 00 24 ;"?.…U..$";8;;COM1;;
740;05/11/2024 17:48:49;IRP_MJ_WRITE;DOWN;;e0 0a 00 ca 52 05 33 63 28 15 00 fe ;"?. R.3c(..?";12;12;COM1;;
741;05/11/2024 17:48:49;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 0a 00 ca 52 05 33 63 28 15 00 fe ;"?. R.3c(..?";12;;COM1;;
742;05/11/2024 17:48:49;IRP_MJ_READ;DOWN;;;"";;24;COM1;;
743;05/11/2024 17:48:49;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 16 00 ca 52 00 10 33 63 28 15 6d 08 04 00 62 63 64 65 66 67 68 69 ba ;"?. R..3c(.m...bcdefghi?";24;;COM1;;
744;05/11/2024 17:48:49;IRP_MJ_WRITE;DOWN;;e0 0a 00 cb 52 05 33 63 28 15 01 00 ;"?.ÀR.3c(...";12;12;COM1;;
745;05/11/2024 17:48:49;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 0a 00 cb 52 05 33 63 28 15 01 00 ;"?.ÀR.3c(...";12;;COM1;;
746;05/11/2024 17:48:49;IRP_MJ_READ;DOWN;;;"";;24;COM1;;
747;05/11/2024 17:48:49;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 16 00 cb 52 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 43 ;"?.ÀR..................C";24;;COM1;;
748;05/11/2024 17:48:49;IRP_MJ_WRITE;DOWN;;e0 0a 00 cc 52 05 33 63 28 15 02 02 ;"?.ÃR.3c(...";12;12;COM1;;
749;05/11/2024 17:48:49;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 0a 00 cc 52 05 33 63 28 15 02 02 ;"?.ÃR.3c(...";12;;COM1;;
750;05/11/2024 17:48:49;IRP_MJ_READ;DOWN;;;"";;24;COM1;;
751;05/11/2024 17:48:49;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 16 00 cc 52 00 10 00 00 00 00 00 00 10 11 45 14 19 19 81 02 33 33 d9 ;"?.ÃR..........E...?33?";24;;COM1;;
752;05/11/2024 17:48:49;IRP_MJ_WRITE;DOWN;;e0 05 00 cd 41 00 13 ;"?.ÕA..";7;7;COM1;;
753;05/11/2024 17:48:49;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 05 00 cd 41 00 13 ;"?.ÕA..";7;;COM1;;
754;05/11/2024 17:48:49;IRP_MJ_READ;DOWN;;;"";;8;COM1;;
755;05/11/2024 17:48:49;IRP_MJ_READ;UP;STATUS_SUCCESS;e0 06 00 cd 41 00 00 14 ;"?.ÕA...";8;;COM1;;
756;05/11/2024 17:48:49;IRP_MJ_WRITE;DOWN;;e0 08 08 ce 81 03 00 00 00 62 ;"?.ŒÅ....b";10;10;COM1;;
757;05/11/2024 17:48:49;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 08 08 ce 81 03 00 00 00 62 ;"?.ŒÅ....b";10;;COM1;;
758;05/11/2024 17:48:49;IRP_MJ_WRITE;DOWN;;e0 08 08 cf 81 03 00 00 ff 62 ;"?.œÅ...ˇb";10;10;COM1;;
759;05/11/2024 17:48:49;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 08 08 cf 81 03 00 00 ff 62 ;"?.œÅ...ˇb";10;;COM1;;
760;05/11/2024 17:48:51;IRP_MJ_WRITE;DOWN;;e0 08 08 d0 cf 81 03 00 00 00 64 ;"?.–œ?...d";11;11;COM1;;
761;05/11/2024 17:48:51;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 08 08 d0 cf 81 03 00 00 00 64 ;"?.–œ?...d";11;;COM1;;
762;05/11/2024 17:48:54;IRP_MJ_WRITE;DOWN;;e0 08 08 d1 81 03 00 00 00 65 ;"?.—Å....e";10;10;COM1;;
763;05/11/2024 17:48:54;IRP_MJ_WRITE;UP;STATUS_SUCCESS;e0 08 08 d1 81 03 00 00 00 65 ;"?.—Å....e";10;;COM1;;
